SKU,Order,Delivery Date,Description
15668520,6730687,2014-07-13,DAILY BREAD_Bread  Brown
15668520,8086567,2014-04-06,DAILY BREAD_Bread  Brown
15668520,6535738,2014-09-07,DAILY BREAD_Bread  Brown
15668520,6502943,2014-09-15,DAILY BREAD_Bread  Brown
15668520,7915914,2014-06-04,DAILY BREAD_Bread  Brown
15668520,6512249,2014-09-17,DAILY BREAD_Bread  Brown
15668520,6762621,2014-07-03,DAILY BREAD_Bread  Brown
15668520,7945626,2014-05-24,DAILY BREAD_Bread  Brown
15668520,8024962,2014-05-04,DAILY BREAD_Bread  Brown
15668520,6533979,2014-09-07,DAILY BREAD_Bread  Brown
15668520,7983377,2014-05-12,DAILY BREAD_Bread  Brown
15668520,6685653,2014-07-18,DAILY BREAD_Bread  Brown
15668520,8045908,2014-04-16,DAILY BREAD_Bread  Brown
15668520,7986699,2014-05-13,DAILY BREAD_Bread  Brown
15668520,6508131,2014-09-16,DAILY BREAD_Bread  Brown
15668520,6796473,2014-06-23,DAILY BREAD_Bread  Brown
15668520,7942164,2014-05-22,DAILY BREAD_Bread  Brown
15668520,7880942,2014-06-14,DAILY BREAD_Bread  Brown
15668520,6645306,2014-08-12,DAILY BREAD_Bread  Brown
15668520,7983711,2014-05-12,DAILY BREAD_Bread  Brown
15668520,7944744,2014-05-22,DAILY BREAD_Bread  Brown
15668520,7890078,2014-06-17,DAILY BREAD_Bread  Brown
15668520,6547804,2014-09-10,DAILY BREAD_Bread  Brown
15668520,6516316,2014-09-19,DAILY BREAD_Bread  Brown
15668520,6799915,2014-06-24,DAILY BREAD_Bread  Brown
15668520,6806181,2014-06-26,DAILY BREAD_Bread  Brown
15668520,8081573,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6752827,2014-06-30,DAILY BREAD_Bread  Brown
15668520,6509014,2014-09-16,DAILY BREAD_Bread  Brown
15668520,6594987,2014-08-18,DAILY BREAD_Bread  Brown
15668520,6723118,2014-07-10,DAILY BREAD_Bread  Brown
15668520,6585704,2014-09-03,DAILY BREAD_Bread  Brown
15668520,8077922,2014-04-02,DAILY BREAD_Bread  Brown
15668520,7920156,2014-06-05,DAILY BREAD_Bread  Brown
15668520,7908743,2014-06-02,DAILY BREAD_Bread  Brown
15668520,8055991,2014-04-20,DAILY BREAD_Bread  Brown
15668520,6811224,2014-06-28,DAILY BREAD_Bread  Brown
15668520,6789983,2014-06-21,DAILY BREAD_Bread  Brown
15668520,6637807,2014-08-14,DAILY BREAD_Bread  Brown
15668520,6673445,2014-08-03,DAILY BREAD_Bread  Brown
15668520,6740187,2014-07-19,DAILY BREAD_Bread  Brown
15668520,6521036,2014-09-06,DAILY BREAD_Bread  Brown
15668520,7951975,2014-05-25,DAILY BREAD_Bread  Brown
15668520,6510794,2014-09-20,DAILY BREAD_Bread  Brown
15668520,7912216,2014-06-02,DAILY BREAD_Bread  Brown
15668520,6582141,2014-09-02,DAILY BREAD_Bread  Brown
15668520,6431457,2014-10-03,DAILY BREAD_Bread  Brown
15668520,6477685,2014-09-27,DAILY BREAD_Bread  Brown
15668520,6446047,2014-10-07,DAILY BREAD_Bread  Brown
15668520,6464562,2014-09-22,DAILY BREAD_Bread  Brown
15668520,7949197,2014-05-24,DAILY BREAD_Bread  Brown
15668520,7898461,2014-05-30,DAILY BREAD_Bread  Brown
15668520,6447741,2014-10-06,DAILY BREAD_Bread  Brown
15668520,6781617,2014-07-08,DAILY BREAD_Bread  Brown
15668520,7939435,2014-05-21,DAILY BREAD_Bread  Brown
15668520,8087577,2014-04-06,DAILY BREAD_Bread  Brown
15668520,6697357,2014-07-23,DAILY BREAD_Bread  Brown
15668520,7911540,2014-06-03,DAILY BREAD_Bread  Brown
15668520,6481833,2014-09-27,DAILY BREAD_Bread  Brown
15668520,6682142,2014-08-04,DAILY BREAD_Bread  Brown
15668520,6654245,2014-07-28,DAILY BREAD_Bread  Brown
15668520,6734157,2014-07-13,DAILY BREAD_Bread  Brown
15668520,6456568,2014-09-21,DAILY BREAD_Bread  Brown
15668520,6736423,2014-07-14,DAILY BREAD_Bread  Brown
15668520,6631533,2014-08-09,DAILY BREAD_Bread  Brown
15668520,6786422,2014-06-21,DAILY BREAD_Bread  Brown
15668520,6741469,2014-07-15,DAILY BREAD_Bread  Brown
15668520,7894745,2014-06-18,DAILY BREAD_Bread  Brown
15668520,7886164,2014-06-15,DAILY BREAD_Bread  Brown
15668520,8052794,2014-04-20,DAILY BREAD_Bread  Brown
15668520,6511810,2014-09-17,DAILY BREAD_Bread  Brown
15668520,6518935,2014-09-20,DAILY BREAD_Bread  Brown
15668520,7931728,2014-05-17,DAILY BREAD_Bread  Brown
15668520,8057993,2014-04-22,DAILY BREAD_Bread  Brown
15668520,6721393,2014-07-10,DAILY BREAD_Bread  Brown
15668520,6523560,2014-09-03,DAILY BREAD_Bread  Brown
15668520,6722961,2014-07-10,DAILY BREAD_Bread  Brown
15668520,7884289,2014-06-15,DAILY BREAD_Bread  Brown
15668520,6752573,2014-07-01,DAILY BREAD_Bread  Brown
15668520,6551821,2014-09-11,DAILY BREAD_Bread  Brown
15668520,6504797,2014-09-15,DAILY BREAD_Bread  Brown
15668520,6532878,2014-09-06,DAILY BREAD_Bread  Brown
15668520,7886838,2014-06-15,DAILY BREAD_Bread  Brown
15668520,7929109,2014-06-08,DAILY BREAD_Bread  Brown
15668520,6530671,2014-09-05,DAILY BREAD_Bread  Brown
15668520,6731444,2014-07-13,DAILY BREAD_Bread  Brown
15668520,7941923,2014-05-21,DAILY BREAD_Bread  Brown
15668520,7966156,2014-05-06,DAILY BREAD_Bread  Brown
15668520,6542473,2014-09-08,DAILY BREAD_Bread  Brown
15668520,6474756,2014-09-25,DAILY BREAD_Bread  Brown
15668520,6708151,2014-07-25,DAILY BREAD_Bread  Brown
15668520,6597951,2014-08-18,DAILY BREAD_Bread  Brown
15668520,7971639,2014-05-09,DAILY BREAD_Bread  Brown
15668520,6638556,2014-08-10,DAILY BREAD_Bread  Brown
15668520,6796678,2014-06-23,DAILY BREAD_Bread  Brown
15668520,6538007,2014-09-08,DAILY BREAD_Bread  Brown
15668520,6802492,2014-06-25,DAILY BREAD_Bread  Brown
15668520,8009879,2014-04-28,DAILY BREAD_Bread  Brown
15668520,8086100,2014-04-06,DAILY BREAD_Bread  Brown
15668520,8084249,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6797197,2014-06-23,DAILY BREAD_Bread  Brown
15668520,6701567,2014-07-23,DAILY BREAD_Bread  Brown
15668520,6684998,2014-07-18,DAILY BREAD_Bread  Brown
15668520,8026995,2014-05-04,DAILY BREAD_Bread  Brown
15668520,8035589,2014-04-11,DAILY BREAD_Bread  Brown
15668520,6811222,2014-06-28,DAILY BREAD_Bread  Brown
15668520,6523527,2014-09-04,DAILY BREAD_Bread  Brown
15668520,8024638,2014-05-04,DAILY BREAD_Bread  Brown
15668520,8055661,2014-04-20,DAILY BREAD_Bread  Brown
15668520,6539149,2014-09-07,DAILY BREAD_Bread  Brown
15668520,6729553,2014-07-12,DAILY BREAD_Bread  Brown
15668520,6590320,2014-08-16,DAILY BREAD_Bread  Brown
15668520,6598357,2014-08-19,DAILY BREAD_Bread  Brown
15668520,6660804,2014-07-30,DAILY BREAD_Bread  Brown
15668520,6432101,2014-10-02,DAILY BREAD_Bread  Brown
15668520,6633296,2014-08-09,DAILY BREAD_Bread  Brown
15668520,6593563,2014-08-18,DAILY BREAD_Bread  Brown
15668520,7938653,2014-05-20,DAILY BREAD_Bread  Brown
15668520,7964525,2014-05-05,DAILY BREAD_Bread  Brown
15668520,7915880,2014-06-04,DAILY BREAD_Bread  Brown
15668520,7982382,2014-05-13,DAILY BREAD_Bread  Brown
15668520,8021048,2014-05-03,DAILY BREAD_Bread  Brown
15668520,6566970,2014-08-29,DAILY BREAD_Bread  Brown
15668520,6768766,2014-07-05,DAILY BREAD_Bread  Brown
15668520,7929716,2014-06-08,DAILY BREAD_Bread  Brown
15668520,6456898,2014-09-20,DAILY BREAD_Bread  Brown
15668520,6531681,2014-09-06,DAILY BREAD_Bread  Brown
15668520,6468042,2014-09-24,DAILY BREAD_Bread  Brown
15668520,6665007,2014-08-01,DAILY BREAD_Bread  Brown
15668520,6486521,2014-09-29,DAILY BREAD_Bread  Brown
15668520,6763141,2014-07-03,DAILY BREAD_Bread  Brown
15668520,6585585,2014-09-03,DAILY BREAD_Bread  Brown
15668520,6726284,2014-07-12,DAILY BREAD_Bread  Brown
15668520,7999712,2014-04-24,DAILY BREAD_Bread  Brown
15668520,8082445,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6505360,2014-09-15,DAILY BREAD_Bread  Brown
15668520,6698295,2014-07-22,DAILY BREAD_Bread  Brown
15668520,6439325,2014-10-04,DAILY BREAD_Bread  Brown
15668520,6778371,2014-07-07,DAILY BREAD_Bread  Brown
15668520,7912472,2014-06-03,DAILY BREAD_Bread  Brown
15668520,6493538,2014-09-13,DAILY BREAD_Bread  Brown
15668520,6634328,2014-08-09,DAILY BREAD_Bread  Brown
15668520,6659650,2014-07-30,DAILY BREAD_Bread  Brown
15668520,8077600,2014-04-02,DAILY BREAD_Bread  Brown
15668520,8009492,2014-04-28,DAILY BREAD_Bread  Brown
15668520,7886823,2014-06-15,DAILY BREAD_Bread  Brown
15668520,7906408,2014-06-01,DAILY BREAD_Bread  Brown
15668520,6769029,2014-07-05,DAILY BREAD_Bread  Brown
15668520,6533518,2014-09-06,DAILY BREAD_Bread  Brown
15668520,6542900,2014-09-08,DAILY BREAD_Bread  Brown
15668520,6613908,2014-08-23,DAILY BREAD_Bread  Brown
15668520,7999187,2014-04-24,DAILY BREAD_Bread  Brown
15668520,8087475,2014-04-06,DAILY BREAD_Bread  Brown
15668520,7906970,2014-06-01,DAILY BREAD_Bread  Brown
15668520,8025061,2014-05-04,DAILY BREAD_Bread  Brown
15668520,6530101,2014-09-06,DAILY BREAD_Bread  Brown
15668520,7922974,2014-06-06,DAILY BREAD_Bread  Brown
15668520,6474722,2014-09-25,DAILY BREAD_Bread  Brown
15668520,7975922,2014-05-10,DAILY BREAD_Bread  Brown
15668520,8049138,2014-04-18,DAILY BREAD_Bread  Brown
15668520,6721136,2014-07-09,DAILY BREAD_Bread  Brown
15668520,6457999,2014-09-21,DAILY BREAD_Bread  Brown
15668520,8036521,2014-04-12,DAILY BREAD_Bread  Brown
15668520,6796904,2014-06-23,DAILY BREAD_Bread  Brown
15668520,7967336,2014-05-06,DAILY BREAD_Bread  Brown
15668520,6509725,2014-09-17,DAILY BREAD_Bread  Brown
15668520,8004267,2014-04-26,DAILY BREAD_Bread  Brown
15668520,8060055,2014-04-22,DAILY BREAD_Bread  Brown
15668520,6500326,2014-09-14,DAILY BREAD_Bread  Brown
15668520,6507647,2014-09-16,DAILY BREAD_Bread  Brown
15668520,6468102,2014-09-24,DAILY BREAD_Bread  Brown
15668520,6679140,2014-08-04,DAILY BREAD_Bread  Brown
15668520,6780042,2014-07-08,DAILY BREAD_Bread  Brown
15668520,6808890,2014-06-27,DAILY BREAD_Bread  Brown
15668520,8013013,2014-04-30,DAILY BREAD_Bread  Brown
15668520,6552630,2014-09-11,DAILY BREAD_Bread  Brown
15668520,8053805,2014-04-19,DAILY BREAD_Bread  Brown
15668520,6748511,2014-07-18,DAILY BREAD_Bread  Brown
15668520,8020533,2014-05-02,DAILY BREAD_Bread  Brown
15668520,6637551,2014-08-10,DAILY BREAD_Bread  Brown
15668520,6813373,2014-06-29,DAILY BREAD_Bread  Brown
15668520,7923001,2014-06-06,DAILY BREAD_Bread  Brown
15668520,6608291,2014-08-22,DAILY BREAD_Bread  Brown
15668520,7924670,2014-06-07,DAILY BREAD_Bread  Brown
15668520,6554253,2014-08-25,DAILY BREAD_Bread  Brown
15668520,6506300,2014-09-16,DAILY BREAD_Bread  Brown
15668520,6486561,2014-09-28,DAILY BREAD_Bread  Brown
15668520,6540411,2014-09-08,DAILY BREAD_Bread  Brown
15668520,7977457,2014-05-11,DAILY BREAD_Bread  Brown
15668520,8084362,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6781527,2014-07-08,DAILY BREAD_Bread  Brown
15668520,6728455,2014-07-12,DAILY BREAD_Bread  Brown
15668520,7979304,2014-05-11,DAILY BREAD_Bread  Brown
15668520,6542733,2014-09-08,DAILY BREAD_Bread  Brown
15668520,7899388,2014-05-30,DAILY BREAD_Bread  Brown
15668520,6814389,2014-06-29,DAILY BREAD_Bread  Brown
15668520,8084238,2014-04-05,DAILY BREAD_Bread  Brown
15668520,7928281,2014-06-08,DAILY BREAD_Bread  Brown
15668520,7884254,2014-06-15,DAILY BREAD_Bread  Brown
15668520,7926217,2014-06-08,DAILY BREAD_Bread  Brown
15668520,8076861,2014-04-02,DAILY BREAD_Bread  Brown
15668520,6561305,2014-08-27,DAILY BREAD_Bread  Brown
15668520,6615801,2014-08-24,DAILY BREAD_Bread  Brown
15668520,7910995,2014-06-03,DAILY BREAD_Bread  Brown
15668520,7915882,2014-06-04,DAILY BREAD_Bread  Brown
15668520,6497911,2014-09-14,DAILY BREAD_Bread  Brown
15668520,6510061,2014-09-17,DAILY BREAD_Bread  Brown
15668520,7930215,2014-05-17,DAILY BREAD_Bread  Brown
15668520,6496650,2014-09-14,DAILY BREAD_Bread  Brown
15668520,7999153,2014-04-24,DAILY BREAD_Bread  Brown
15668520,6516817,2014-09-20,DAILY BREAD_Bread  Brown
15668520,6597385,2014-08-19,DAILY BREAD_Bread  Brown
15668520,8035798,2014-04-12,DAILY BREAD_Bread  Brown
15668520,7952777,2014-05-25,DAILY BREAD_Bread  Brown
15668520,6712907,2014-07-26,DAILY BREAD_Bread  Brown
15668520,6579115,2014-09-01,DAILY BREAD_Bread  Brown
15668520,6700288,2014-07-23,DAILY BREAD_Bread  Brown
15668520,6590962,2014-08-16,DAILY BREAD_Bread  Brown
15668520,6422544,2014-09-29,DAILY BREAD_Bread  Brown
15668520,7933752,2014-05-19,DAILY BREAD_Bread  Brown
15668520,6492941,2014-09-13,DAILY BREAD_Bread  Brown
15668520,6545565,2014-09-09,DAILY BREAD_Bread  Brown
15668520,6542946,2014-09-08,DAILY BREAD_Bread  Brown
15668520,7960734,2014-05-28,DAILY BREAD_Bread  Brown
15668520,6501610,2014-09-15,DAILY BREAD_Bread  Brown
15668520,7993854,2014-05-17,DAILY BREAD_Bread  Brown
15668520,6710248,2014-07-26,DAILY BREAD_Bread  Brown
15668520,7996668,2014-04-23,DAILY BREAD_Bread  Brown
15668520,8047842,2014-04-17,DAILY BREAD_Bread  Brown
15668520,8009302,2014-04-28,DAILY BREAD_Bread  Brown
15668520,6559359,2014-08-26,DAILY BREAD_Bread  Brown
15668520,6477281,2014-09-26,DAILY BREAD_Bread  Brown
15668520,7919775,2014-06-05,DAILY BREAD_Bread  Brown
15668520,6593102,2014-08-17,DAILY BREAD_Bread  Brown
15668520,6549272,2014-09-10,DAILY BREAD_Bread  Brown
15668520,6562782,2014-08-28,DAILY BREAD_Bread  Brown
15668520,8090485,2014-04-06,DAILY BREAD_Bread  Brown
15668520,8020622,2014-05-02,DAILY BREAD_Bread  Brown
15668520,7872375,2014-06-10,DAILY BREAD_Bread  Brown
15668520,6551378,2014-09-11,DAILY BREAD_Bread  Brown
15668520,7866138,2014-06-08,DAILY BREAD_Bread  Brown
15668520,7954681,2014-05-26,DAILY BREAD_Bread  Brown
15668520,7997533,2014-04-24,DAILY BREAD_Bread  Brown
15668520,6609044,2014-08-22,DAILY BREAD_Bread  Brown
15668520,6734203,2014-07-13,DAILY BREAD_Bread  Brown
15668520,6481974,2014-09-28,DAILY BREAD_Bread  Brown
15668520,7966453,2014-05-06,DAILY BREAD_Bread  Brown
15668520,8083156,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6435524,2014-10-03,DAILY BREAD_Bread  Brown
15668520,6795818,2014-06-23,DAILY BREAD_Bread  Brown
15668520,6538695,2014-09-08,DAILY BREAD_Bread  Brown
15668520,6563535,2014-08-28,DAILY BREAD_Bread  Brown
15668520,7983438,2014-05-12,DAILY BREAD_Bread  Brown
15668520,7962863,2014-05-05,DAILY BREAD_Bread  Brown
15668520,8005039,2014-04-27,DAILY BREAD_Bread  Brown
15668520,6560016,2014-08-27,DAILY BREAD_Bread  Brown
15668520,7945334,2014-05-23,DAILY BREAD_Bread  Brown
15668520,6433366,2014-10-02,DAILY BREAD_Bread  Brown
15668520,6541283,2014-09-09,DAILY BREAD_Bread  Brown
15668520,6663804,2014-07-31,DAILY BREAD_Bread  Brown
15668520,6551785,2014-09-11,DAILY BREAD_Bread  Brown
15668520,8011952,2014-04-30,DAILY BREAD_Bread  Brown
15668520,6555930,2014-08-25,DAILY BREAD_Bread  Brown
15668520,8053146,2014-04-19,DAILY BREAD_Bread  Brown
15668520,7922307,2014-06-05,DAILY BREAD_Bread  Brown
15668520,8027111,2014-05-04,DAILY BREAD_Bread  Brown
15668520,8021681,2014-05-03,DAILY BREAD_Bread  Brown
15668520,6642647,2014-08-12,DAILY BREAD_Bread  Brown
15668520,6714770,2014-07-27,DAILY BREAD_Bread  Brown
15668520,8054228,2014-04-19,DAILY BREAD_Bread  Brown
15668520,7928182,2014-06-07,DAILY BREAD_Bread  Brown
15668520,6597365,2014-08-18,DAILY BREAD_Bread  Brown
15668520,6702308,2014-07-23,DAILY BREAD_Bread  Brown
15668520,7935418,2014-05-19,DAILY BREAD_Bread  Brown
15668520,6731964,2014-07-13,DAILY BREAD_Bread  Brown
15668520,8035079,2014-04-11,DAILY BREAD_Bread  Brown
15668520,7998661,2014-04-24,DAILY BREAD_Bread  Brown
15668520,6769381,2014-07-05,DAILY BREAD_Bread  Brown
15668520,6608688,2014-08-22,DAILY BREAD_Bread  Brown
15668520,6679329,2014-08-04,DAILY BREAD_Bread  Brown
15668520,8033444,2014-04-11,DAILY BREAD_Bread  Brown
15668520,8054517,2014-04-19,DAILY BREAD_Bread  Brown
15668520,6467183,2014-09-23,DAILY BREAD_Bread  Brown
15668520,6546731,2014-09-09,DAILY BREAD_Bread  Brown
15668520,6706271,2014-07-25,DAILY BREAD_Bread  Brown
15668520,6543618,2014-09-09,DAILY BREAD_Bread  Brown
15668520,8050449,2014-04-18,DAILY BREAD_Bread  Brown
15668520,6607518,2014-08-21,DAILY BREAD_Bread  Brown
15668520,7865664,2014-06-09,DAILY BREAD_Bread  Brown
15668520,6764625,2014-07-04,DAILY BREAD_Bread  Brown
15668520,6689452,2014-07-19,DAILY BREAD_Bread  Brown
15668520,6721129,2014-07-09,DAILY BREAD_Bread  Brown
15668520,6811507,2014-06-28,DAILY BREAD_Bread  Brown
15668520,6757067,2014-07-01,DAILY BREAD_Bread  Brown
15668520,6456144,2014-09-20,DAILY BREAD_Bread  Brown
15668520,6491350,2014-09-12,DAILY BREAD_Bread  Brown
15668520,8033527,2014-04-11,DAILY BREAD_Bread  Brown
15668520,6743511,2014-07-16,DAILY BREAD_Bread  Brown
15668520,8024006,2014-05-03,DAILY BREAD_Bread  Brown
15668520,6736738,2014-07-14,DAILY BREAD_Bread  Brown
15668520,6804434,2014-06-26,DAILY BREAD_Bread  Brown
15668520,6597065,2014-08-18,DAILY BREAD_Bread  Brown
15668520,6608336,2014-08-22,DAILY BREAD_Bread  Brown
15668520,6613390,2014-08-24,DAILY BREAD_Bread  Brown
15668520,6552590,2014-09-11,DAILY BREAD_Bread  Brown
15668520,8075370,2014-04-02,DAILY BREAD_Bread  Brown
15668520,7908921,2014-06-02,DAILY BREAD_Bread  Brown
15668520,6755991,2014-07-01,DAILY BREAD_Bread  Brown
15668520,6729920,2014-07-12,DAILY BREAD_Bread  Brown
15668520,6814907,2014-06-29,DAILY BREAD_Bread  Brown
15668520,6470278,2014-09-24,DAILY BREAD_Bread  Brown
15668520,7937329,2014-05-20,DAILY BREAD_Bread  Brown
15668520,6608534,2014-08-22,DAILY BREAD_Bread  Brown
15668520,6543760,2014-09-09,DAILY BREAD_Bread  Brown
15668520,6702773,2014-07-23,DAILY BREAD_Bread  Brown
15668520,8053356,2014-04-19,DAILY BREAD_Bread  Brown
15668520,6619194,2014-08-06,DAILY BREAD_Bread  Brown
15668520,6601613,2014-08-19,DAILY BREAD_Bread  Brown
15668520,6781766,2014-07-08,DAILY BREAD_Bread  Brown
15668520,7874272,2014-06-11,DAILY BREAD_Bread  Brown
15668520,6778504,2014-07-07,DAILY BREAD_Bread  Brown
15668520,6699126,2014-07-22,DAILY BREAD_Bread  Brown
15668520,7885349,2014-06-15,DAILY BREAD_Bread  Brown
15668520,6633721,2014-08-09,DAILY BREAD_Bread  Brown
15668520,8055689,2014-04-20,DAILY BREAD_Bread  Brown
15668520,6636377,2014-08-10,DAILY BREAD_Bread  Brown
15668520,7958338,2014-05-27,DAILY BREAD_Bread  Brown
15668520,6689841,2014-07-20,DAILY BREAD_Bread  Brown
15668520,6594810,2014-08-17,DAILY BREAD_Bread  Brown
15668520,6767834,2014-07-04,DAILY BREAD_Bread  Brown
15668520,6720158,2014-07-09,DAILY BREAD_Bread  Brown
15668520,6739757,2014-07-15,DAILY BREAD_Bread  Brown
15668520,6761498,2014-07-03,DAILY BREAD_Bread  Brown
15668520,6560005,2014-08-27,DAILY BREAD_Bread  Brown
15668520,7871844,2014-06-10,DAILY BREAD_Bread  Brown
15668520,6466119,2014-09-22,DAILY BREAD_Bread  Brown
15668520,7987161,2014-05-14,DAILY BREAD_Bread  Brown
15668520,6459811,2014-09-21,DAILY BREAD_Bread  Brown
15668520,7904392,2014-06-01,DAILY BREAD_Bread  Brown
15668520,6532956,2014-09-07,DAILY BREAD_Bread  Brown
15668520,7918406,2014-06-04,DAILY BREAD_Bread  Brown
15668520,6799729,2014-06-25,DAILY BREAD_Bread  Brown
15668520,6782277,2014-07-08,DAILY BREAD_Bread  Brown
15668520,7970817,2014-05-09,DAILY BREAD_Bread  Brown
15668520,6444823,2014-10-05,DAILY BREAD_Bread  Brown
15668520,8014230,2014-05-01,DAILY BREAD_Bread  Brown
15668520,6719394,2014-07-09,DAILY BREAD_Bread  Brown
15668520,6522164,2014-09-03,DAILY BREAD_Bread  Brown
15668520,6601106,2014-08-21,DAILY BREAD_Bread  Brown
15668520,6625927,2014-08-07,DAILY BREAD_Bread  Brown
15668520,7875047,2014-06-11,DAILY BREAD_Bread  Brown
15668520,7891009,2014-06-17,DAILY BREAD_Bread  Brown
15668520,7956182,2014-05-26,DAILY BREAD_Bread  Brown
15668520,6611333,2014-08-23,DAILY BREAD_Bread  Brown
15668520,6533314,2014-09-06,DAILY BREAD_Bread  Brown
15668520,6721516,2014-07-10,DAILY BREAD_Bread  Brown
15668520,7978329,2014-05-11,DAILY BREAD_Bread  Brown
15668520,7992579,2014-05-16,DAILY BREAD_Bread  Brown
15668520,6532127,2014-09-06,DAILY BREAD_Bread  Brown
15668520,6797143,2014-06-23,DAILY BREAD_Bread  Brown
15668520,7998657,2014-04-24,DAILY BREAD_Bread  Brown
15668520,6695563,2014-07-21,DAILY BREAD_Bread  Brown
15668520,6581108,2014-09-01,DAILY BREAD_Bread  Brown
15668520,6551451,2014-09-10,DAILY BREAD_Bread  Brown
15668520,6547402,2014-09-09,DAILY BREAD_Bread  Brown
15668520,7999367,2014-04-24,DAILY BREAD_Bread  Brown
15668520,8011348,2014-04-28,DAILY BREAD_Bread  Brown
15668520,6464893,2014-09-22,DAILY BREAD_Bread  Brown
15668520,8053928,2014-04-19,DAILY BREAD_Bread  Brown
15668520,8082752,2014-04-04,DAILY BREAD_Bread  Brown
15668520,8092957,2014-04-08,DAILY BREAD_Bread  Brown
15668520,8006653,2014-04-27,DAILY BREAD_Bread  Brown
15668520,7985792,2014-05-13,DAILY BREAD_Bread  Brown
15668520,8031674,2014-04-10,DAILY BREAD_Bread  Brown
15668520,8024801,2014-05-04,DAILY BREAD_Bread  Brown
15668520,8025118,2014-05-05,DAILY BREAD_Bread  Brown
15668520,8046563,2014-04-15,DAILY BREAD_Bread  Brown
15668520,6455817,2014-09-21,DAILY BREAD_Bread  Brown
15668520,8050594,2014-04-19,DAILY BREAD_Bread  Brown
15668520,6427450,2014-10-01,DAILY BREAD_Bread  Brown
15668520,6540430,2014-09-08,DAILY BREAD_Bread  Brown
15668520,8042105,2014-04-13,DAILY BREAD_Bread  Brown
15668520,7893447,2014-06-17,DAILY BREAD_Bread  Brown
15668520,6480318,2014-09-27,DAILY BREAD_Bread  Brown
15668520,6528845,2014-09-05,DAILY BREAD_Bread  Brown
15668520,7970393,2014-05-08,DAILY BREAD_Bread  Brown
15668520,6675670,2014-08-03,DAILY BREAD_Bread  Brown
15668520,6447370,2014-10-06,DAILY BREAD_Bread  Brown
15668520,6436103,2014-10-03,DAILY BREAD_Bread  Brown
15668520,6771096,2014-07-05,DAILY BREAD_Bread  Brown
15668520,6434381,2014-10-02,DAILY BREAD_Bread  Brown
15668520,6757021,2014-07-01,DAILY BREAD_Bread  Brown
15668520,7874663,2014-06-11,DAILY BREAD_Bread  Brown
15668520,7944034,2014-05-22,DAILY BREAD_Bread  Brown
15668520,8082587,2014-04-04,DAILY BREAD_Bread  Brown
15668520,6708373,2014-07-26,DAILY BREAD_Bread  Brown
15668520,7991659,2014-05-16,DAILY BREAD_Bread  Brown
15668520,7998757,2014-04-24,DAILY BREAD_Bread  Brown
15668520,6477449,2014-09-26,DAILY BREAD_Bread  Brown
15668520,6494276,2014-09-13,DAILY BREAD_Bread  Brown
15668520,8017573,2014-05-01,DAILY BREAD_Bread  Brown
15668520,6565677,2014-08-28,DAILY BREAD_Bread  Brown
15668520,6622872,2014-08-06,DAILY BREAD_Bread  Brown
15668520,8016355,2014-05-01,DAILY BREAD_Bread  Brown
15668520,8004412,2014-04-26,DAILY BREAD_Bread  Brown
15668520,8004220,2014-04-26,DAILY BREAD_Bread  Brown
15668520,6640634,2014-08-11,DAILY BREAD_Bread  Brown
15668520,6427357,2014-09-30,DAILY BREAD_Bread  Brown
15668520,7969180,2014-05-07,DAILY BREAD_Bread  Brown
15668520,6755145,2014-07-01,DAILY BREAD_Bread  Brown
15668520,6533891,2014-09-06,DAILY BREAD_Bread  Brown
15668520,6814707,2014-06-29,DAILY BREAD_Bread  Brown
15668520,6763407,2014-07-03,DAILY BREAD_Bread  Brown
15668520,7920076,2014-06-05,DAILY BREAD_Bread  Brown
15668520,6785498,2014-06-20,DAILY BREAD_Bread  Brown
15668520,6483909,2014-09-28,DAILY BREAD_Bread  Brown
